Subj_id,Trial,Env,Order,Probe,pk_vel,movement_duration,travel_duration,harvest_duration,pk_acc_rep,max_distance,avg_pk_fr,avg_hrt,alpha_vals,grip_count,berries,mid_15_trial,time_bw_patch_harvests,time_last_berry
905,29,0,0,0,1.01832361974262,990,415,845,7.88073455661623,0.422588805411673,453.44483623418,120,10,1,10,1,2280,213845
905,30,0,0,0,0.943515689993415,915,465,545,3.90471435472814,0.390067255842796,374.998812499943,125,10,1,10,1,2310,216155
905,31,0,0,0,0.932859424750897,1360,450,710,6.40040420859534,0.382546735433871,524.379574479373,130,10,1,10,1,2065,218220
905,32,0,0,0,1.07155421114924,1060,400,2950,4.00781788388953,0.420331161223982,413.668622648288,142.5,10,2,18,1,2130,221755
905,33,0,0,0,1.02204070235264,1365,535,11070,6.29082087848989,0.394848689628812,450.390576746482,106.25,50,7,195,1,3150,234265
905,34,0,0,0,0.917019612706574,1335,545,5785,3.79899889399271,0.36530734603612,605.805244734596,115,30,5,100,1,2285,241570
905,35,0,0,0,0.995957363372205,1150,590,1920,5.75333523381583,0.404824187779588,563.323294104995,107.5,10,2,18,1,2340,245145
905,36,0,0,0,0.990275154843727,1130,435,2070,4.49914976929112,0.405020744282713,652.710944771637,125,10,2,18,1,2040,248530
905,37,0,0,0,0.964171993726209,900,450,730,7.06823380248101,0.394899623166431,863.78610346513,115,10,1,10,1,2285,250815
905,38,0,0,0,1.01715152703866,1570,465,625,4.0286895016614,0.387149127288046,640.96176658454,115,10,1,10,1,2260,253075
905,39,0,0,0,0.851255368041029,1140,795,545,4.57337744797617,0.362358555771375,728.548189737563,125,10,1,10,1,2995,256070
905,40,0,0,0,0.991961655018318,1235,435,555,4.21154937153481,0.37449063243353,631.778566399278,120,10,1,10,1,1980,258050
905,41,0,0,0,1.06908790564066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,1,NaN,NaN
905,42,0,0,0,1.32749714312606,1465,1190,780,4.7937338575903,0.436320222979081,531.658199094298,120,10,1,10,1,NaN,261410
905,43,0,0,0,1.03169349259637,1085,435,675,6.98333319556902,0.411518955521308,524.514254510923,125,30,1,30,1,2215,263625
905,44,0,0,0,0.84051520379159,1830,1050,2220,3.73538570361633,0.402516560094648,404.087947109759,100,10,2,18,1,2590,267725
905,45,0,0,0,0.98074050478626,1070,450,6155,6.69787838249358,0.401777010619299,511.591221860603,133,30,5,100,1,2235,275445
905,46,0,0,0,0.906440981135434,1300,495,1825,4.06846437110228,0.377905070095237,439.560805682653,127.5,10,2,18,1,2260,279065
905,47,0,0,0,0.810768556195001,1090,560,2265,4.15283978697807,0.376468557859049,514.531985427763,102.5,10,2,18,1,2135,282410
905,48,0,0,0,0.850442457955494,1165,510,1325,3.81375586589482,0.383148146451859,519.627743884179,135,10,1,10,1,2700,285110
905,49,0,0,0,0.968602152117367,1145,410,8725,5.80474351089583,0.412520741700605,595.333745636755,120.714285714286,30,7,116,1,2780,296120
905,50,0,0,0,0.866619016400631,1700,500,9065,3.72610314858312,0.418153801224419,518.814378980035,133.571428571429,30,7,116,1,2050,306520
905,51,0,0,0,0.961954914489352,985,470,10590,5.39579096770841,0.40288638116199,493.610925750611,128.75,50,8,204,1,2450,318370
905,52,0,0,0,1.02108645947962,1080,430,2755,4.65481703227133,0.402385368339532,588.725406280857,120,10,2,18,1,2680,322500
905,53,0,0,0,1.14808742647078,1065,380,10695,8.96258365722578,0.41117256011844,573.034775897162,125,50,8,204,1,2805,335255
905,54,0,0,0,1.17960399847702,1325,370,1235,4.6139245002891,0.406718016954653,667.976934565986,125,10,1,10,1,2000,337255
905,55,0,0,0,1.06532167711223,1095,390,8260,7.51201867948673,0.404481492553696,641.485783576743,82.8571428571429,30,7,116,1,2570,347670
905,56,0,0,0,1.07166538818869,1140,525,1155,4.05962934635535,0.370769450461634,484.722870527691,120,10,1,10,1,2265,349935
905,57,0,0,0,0.976773627046905,1090,560,2345,6.0418903679741,0.367590595689599,641.937782929954,120,10,2,18,1,2700,354235
905,58,0,0,0,1.07175222154767,1565,430,825,4.24927819656792,0.391949015955223,597.115017696388,70,10,1,10,1,2065,356300
905,59,0,0,0,0.983090257817474,1015,475,615,8.0344033740029,0.384617828063935,566.995398439581,115,30,1,30,1,2490,358790
905,60,0,0,0,0.923395667539603,1830,1045,875,3.72923362446161,0.394153127618278,713.439847881218,115,10,1,10,1,2810,361600
905,61,0,0,0,0.861768765579736,975,500,8585,6.60819709897015,0.393507157649845,451.941479329406,120,30,7,116,1,2230,371925
905,62,0,0,0,0.942424767432131,1785,485,8490,3.75522437044688,0.409366736724663,516.586579121239,132.857142857143,30,7,116,1,2200,382130
905,63,0,0,0,0.987407133664713,1255,690,1300,5.52613069646434,0.426440519248752,504.053190379772,135,10,1,10,1,2300,384430
905,64,0,0,0,1.05763659570295,905,415,900,5.18693136046623,0.385109706298028,426.074417741847,95,10,1,10,1,2585,387015
905,65,0,0,0,0.923660449540031,995,445,885,6.63624831294701,0.389285833078846,767.213666444042,75,10,1,10,1,2495,389510
905,66,0,0,0,1.04953123706689,1735,465,430,5.37607328628403,0.379271031132672,546.753367283599,80,30,1,30,1,2435,391945
905,67,0,0,0,0.753698248205921,1625,940,855,5.27109931591055,0.411289526616029,547.24692360061,130,10,1,10,1,2525,394470
905,68,0,0,0,1.01423214507806,1185,440,8020,4.3923820292448,0.396641468024053,635.599941793154,115.833333333333,30,6,109,1,2400,404115
905,69,0,0,0,1.11766465861511,980,370,7430,7.89608099166544,0.407734197846362,648.616938559263,111.666666666667,30,6,109,1,2300,413160
905,70,0,0,0,1.09674693854778,1515,420,1080,4.7163075133682,0.40602016529824,456.536595903813,110,10,1,10,1,1985,415145
905,71,0,0,0,1.11450357112595,975,365,1435,8.54671616899807,0.429636720960516,384.892894992687,130,10,1,10,1,2870,418015
905,72,0,0,0,1.26315887138414,1680,575,9415,4.60872523751767,0.431854325006574,515.146618645682,105,50,8,204,1,3095,429940
905,73,0,0,0,1.0047156117148,1045,405,5885,5.56305899890424,0.421263712038884,496.454739751115,116,30,5,100,1,2065,437140
905,74,0,0,0,0.904514657870681,1085,415,835,4.98146057233445,0.408891298717986,539.894485495442,120,10,1,10,1,2095,439235
905,75,0,0,0,1.04029673959041,1095,400,9800,5.94861536778434,0.404433966344495,550.730496580707,119.375,50,8,204,1,2110,450685
905,76,0,0,0,1.09689399099794,1145,390,10015,4.43679531872994,0.413974423919594,534.147454468602,116.875,30,8,121,1,2095,462260
905,77,0,0,0,0.886747957135946,1395,570,915,5.60683883689869,0.410179608916571,511.274499194902,120,10,1,10,1,2125,464385
905,78,0,0,0,1.10872794226925,1105,385,760,4.79687291911831,0.414530161838212,693.465704319663,110,10,1,10,1,2580,466965
905,79,0,0,0,0.758120141175191,1440,600,825,3.97134375807624,0.40831113245135,565.187537590995,120,10,1,10,1,2330,469295
905,80,0,0,0,1.04338879633905,1140,450,945,5.08792781457972,0.397880346957914,511.322509312972,130,30,1,30,1,2455,471750
905,81,0,0,0,0.830863056157176,1655,1000,1025,4.21845225978657,0.402288304620123,437.830385974613,60,10,1,10,1,2640,474390
905,82,0,0,0,0.956849047115817,900,415,1070,4.5377366394211,0.393675423697255,482.403975127764,140,10,1,10,1,2945,477335
905,83,0,0,0,0.988697675193713,1175,445,940,6.08665983521492,0.404091132880677,657.755222675373,125,10,1,10,1,2325,479660
905,84,0,0,0,0.907227878461635,1140,495,920,4.19487904048671,0.385331993838725,445.21617736419,150,10,1,10,1,2965,482625
905,85,0,0,0,0.840931046220338,1425,495,810,5.05386293700813,0.394263694988043,820.518521214772,115,10,1,10,1,2350,484975
905,86,0,0,0,0.850246735555248,1260,525,950,3.98080762584616,0.386672325479802,555.448592199245,110,10,1,10,1,2360,487335
905,87,0,0,0,0.964208295649738,925,430,1030,6.95454845666646,0.39709357038222,628.61583000415,120,10,1,10,1,2490,489825
905,88,0,0,0,0.848093550967413,1550,780,12105,3.96848990357647,0.392920325564857,501.553424584697,109,50,10,216,1,2805,504315
905,89,0,0,0,0.742309759355313,1465,610,900,4.99803058344883,0.390316709151304,501.114502570054,65,10,1,10,1,2040,506355
905,90,0,0,0,0.903047345003756,1025,465,8835,3.60808115115205,0.409094507410659,519.297310987711,112.857142857143,30,7,116,1,2620,517245
905,91,0,0,0,0.776055749693088,1320,540,980,4.64954251704994,0.404071401568017,467.745888881768,120,10,1,10,1,2260,519505
905,92,0,0,0,1.04116196274643,1120,385,860,4.97478421647284,0.404009607993426,804.522067680678,110,10,1,10,1,2565,522070
905,93,0,0,0,0.97658466946391,1165,455,9925,5.96355937675539,0.391640587209839,525.671029231646,118.75,50,8,204,1,2200,533575
905,94,0,0,0,0.90680423554676,1180,485,950,4.5479779323906,0.388294704370384,545.01725200483,125,10,1,10,1,2115,535690
905,95,0,0,0,1.06668498229962,1160,370,830,6.72284165559363,0.413701436394726,502.458698625856,115,10,1,10,1,2325,538015
905,96,0,0,0,1.12413397433225,1085,385,815,4.28846818663196,0.440734517271249,383.941052827272,130,10,1,10,1,2250,540265
905,97,0,0,0,0.98150577356771,1375,430,740,6.87561686651571,0.412238141174873,640.147123640533,105,10,1,10,1,2340,542605
905,98,0,0,0,1.01556675447335,1320,450,600,4.66872571835521,0.410494130202135,495.289066949026,125,30,1,30,1,2700,545305
905,99,0,0,0,0.980274031657431,1050,480,1175,6.10502909706174,0.393540011798486,559.628258826494,120,10,1,10,1,2145,547450
905,100,0,0,0,0.996467129120972,1275,460,7495,4.52324750430495,0.393962959501386,554.134992622149,120,30,6,109,1,2700,557120
905,101,0,0,0,0.940508355781455,1105,610,945,6.4127367018222,0.376941635586137,498.973773516238,120,10,1,10,1,2240,559360
905,102,0,0,0,1.09893509052758,865,385,1375,4.4539648249009,0.395794422181196,696.099412286943,120,10,1,10,1,2670,562030
905,103,0,0,0,1.1294792779457,1040,375,12280,6.91408596232807,0.427831710683431,601.439015871937,118.888888888889,50,9,211,1,2500,575730
905,104,0,0,0,1.10151824176314,1620,480,1265,5.45175047960356,0.38873091755986,603.593646102848,110,10,1,10,1,2565,578295
905,105,0,0,0,1.20486741581871,920,340,8205,7.58218879599953,0.408144809377004,682.617419295445,120,30,6,109,1,2880,588130
905,106,0,0,0,1.2316138288969,1255,360,1085,7.00676644070504,0.420488254191923,1002.97693132115,130,10,1,10,1,2590,590720
905,107,0,0,0,1.17488706677951,985,510,965,8.74822582085368,0.387278390288923,573.745709450782,115,10,1,10,1,2675,593395
905,108,0,0,0,0.950099704626849,875,445,925,3.85211350807154,0.3797231745209,490.055611063285,115,10,1,10,1,2390,595785
905,109,0,0,0,0.949235261509684,1435,590,685,5.72255568821467,0.376844411425632,529.993473233618,105,10,1,10,1,2645,598430
905,110,0,0,0,0.998791906022564,1115,460,880,3.68671337276745,0.404798427537137,659.639733763245,145,10,1,10,1,2200,600630
905,111,0,0,0,1.0722718854282,1305,420,620,8.62468574588828,0.409571970629301,473.893016990085,125,10,1,10,1,2295,602925
905,112,0,0,0,0.939024686053997,1095,510,7520,4.0580054250433,0.379086531461922,566.762113648784,115.833333333333,30,6,109,1,2270,612215
905,113,0,0,0,1.09487833022431,1165,385,960,7.27017150134875,0.418759303024216,501.64570759983,110,10,1,10,1,2015,614230
905,114,0,0,0,1.19910860217284,995,350,1095,6.6436837420015,0.431171720423688,547.557863661572,110,10,1,10,1,2245,616475
905,115,0,0,0,1.20080509762793,1180,345,7570,8.69054249179251,0.43827661653777,673.255328787802,114.166666666667,30,6,109,1,2480,625970
905,116,0,0,0,1.13821604811441,1110,360,10580,4.82019979010807,0.434283360444766,627.635891848988,116.875,50,8,204,1,1950,637870
905,117,0,0,0,1.10155756359012,885,365,1340,7.20264155475331,0.409565282702227,601.660014469375,125,10,1,10,1,2050,639920
905,118,0,0,0,1.24822712573338,1105,335,1990,5.28598808689875,0.424979069381726,478.725927510503,142.5,10,2,18,1,2525,643915
905,119,0,0,0,1.0820244185381,1005,460,900,6.649379762816,0.394536466799165,578.773436684967,120,10,1,10,1,2130,646045
905,120,0,0,0,1.21765555085821,1060,470,1040,5.26561032655537,0.37893048272692,568.920720826608,120,10,1,10,1,2465,648510
905,121,0,0,0,1.06831240405885,960,465,1940,6.81831390653179,0.381979519222782,640.947886857947,115,10,2,18,1,2470,652420
905,122,0,0,0,1.08569783009376,1005,425,795,4.39803458003075,0.363849897460082,580.390636439861,115,10,1,10,1,1965,654385
905,123,0,0,0,1.1301097836345,1400,445,8515,7.40770258299889,0.382512205264644,501.895566090658,117.142857142857,50,7,195,1,2380,664590
905,124,0,0,0,1.03460122823493,1110,415,1025,3.8917156469331,0.405608529651125,554.899917354769,120,10,1,10,1,2120,666710
905,125,0,0,0,0.981703973154729,1240,515,1275,8.11772514751036,0.388096327116958,413.952422091392,480,10,1,10,1,2915,669625
905,126,0,0,0,0.956498961391742,1070,455,830,3.82859861907845,0.395927183920401,573.366203123878,120,10,1,10,1,2400,672025
905,127,0,0,0,0.927091966786628,1020,440,1940,6.27361852430302,0.421072025162981,559.649100059709,112.5,10,2,18,1,2275,675640
905,128,0,0,0,1.18079482157058,1195,385,1105,5.37397032589033,0.405509259266465,462.012680245852,120,10,1,10,1,2065,677705
905,129,0,0,0,1.03446665033734,925,385,7335,6.11240751932281,0.417398165996169,618.838939797326,107.5,30,6,109,1,2640,686780
905,130,0,0,0,1.09043166836636,995,380,1040,4.48441378895879,0.4064265423328,605.787799928789,115,10,1,10,1,2375,689155
905,131,0,0,0,0.966431127295449,1000,490,9860,7.42055955310632,0.387995629647097,584.071141342844,101.875,50,8,204,1,2495,701010
905,132,0,0,0,1.04466931339885,1305,515,875,4.61687107615416,0.372460969549022,724.516430372062,120,10,1,10,1,2160,703170
905,133,0,0,0,0.999441676899442,950,450,10180,6.59659360700742,0.396168981578119,543.710510962152,123.75,50,8,204,1,2235,715090
905,134,0,0,0,0.954645798872985,1275,450,1085,4.64395296253111,0.410089882598555,779.711235313082,130,10,1,10,1,2060,717150
905,135,0,0,0,1.04524925377991,1150,395,905,6.43197895831362,0.404743757075431,636.616603360968,125,10,1,10,1,2585,719735
905,136,0,0,0,1.07637651974384,925,405,7300,4.23870446928054,0.402137009062372,510.76318202935,123.333333333333,30,6,109,1,2410,728960
905,137,0,0,0,0.897648516532849,1155,460,1055,5.33924686805628,0.40187535064105,701.313080846569,115,10,1,10,1,2115,731075
905,138,0,0,0,1.077650745619,1190,440,1010,3.70915912826968,0.401586902634333,571.489677216277,125,10,1,10,1,2420,733495
905,139,0,0,0,1.20268715579789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,NaN,NaN,1,NaN,NaN
905,140,0,0,0,1.13119035337984,1525,1140,1105,4.34822457835239,0.433049281959334,479.312775721421,115,10,1,10,1,NaN,737240
905,141,0,0,0,0.866164944842491,1065,585,905,5.38525094038746,0.376133991393972,502.991116206821,120,10,1,10,1,2780,740020
905,142,0,0,0,1.01651845589572,1115,505,11425,4.11720245544722,0.376934390137208,560.926493577734,124.444444444444,50,9,211,1,2475,753425
905,143,0,0,0,0.874818190329888,1445,635,1115,6.56795364520672,0.382370895776053,503.461788760976,125,10,1,10,1,2215,755640
905,144,0,0,0,1.01390907360612,1055,405,870,4.27748108461611,0.40119832450865,354.14373817682,135,10,1,10,1,2415,758055
905,145,0,0,0,0.976700146856117,1185,430,870,6.69657811622321,0.405694345770874,610.924305181228,120,10,1,10,1,2440,760495
905,146,0,0,0,1.01266563498312,1210,440,7855,4.38343080295474,0.383017637973129,613.067103799862,130,30,6,109,1,2325,770185
905,147,0,0,0,0.952517062680457,1005,500,1020,6.02527200860167,0.386516814216393,554.186792878948,135,10,1,10,1,2125,772310
905,148,0,0,0,1.0398792414869,1255,395,8115,4.49581004758914,0.420215141774437,496.988882824158,125,30,6,109,1,2220,781735
905,149,0,0,0,0.951743803911036,2045,575,7520,6.99297338340656,0.405099391904312,545.270599379865,125,30,6,109,1,2700,791350
905,150,0,0,0,0.967093470134348,1285,500,8415,3.39316614183229,0.392076654427823,524.326392640309,115.714285714286,30,7,116,1,2120,801330
905,151,0,0,0,0.999995849664332,1280,395,3605,5.91909948368436,0.434295436245254,569.626351601495,123.333333333333,10,3,24,1,2050,805960
905,152,0,0,0,1.04348652947659,1395,465,785,3.82951675785983,0.388740375228242,552.266285410912,130,10,1,10,1,2455,808415
905,153,0,0,0,0.943983469825406,1120,470,660,5.81144283052979,0.393409580521323,652.161942769398,190,10,1,10,1,2200,810615
905,154,0,0,0,1.07140597531278,1275,405,610,4.20891774819932,0.395798203049615,642.237659031291,110,10,1,10,1,2110,812725
905,155,0,0,0,1.03386607070912,1510,435,2320,6.58686511262953,0.384736576580609,663.329406863382,107.5,10,2,18,1,2250,816690
905,156,0,0,0,1.07084648121353,980,480,1040,4.4219410996017,0.374215188963783,805.566888869766,105,10,1,10,1,2545,819235
905,157,0,0,0,0.986905018472754,1025,485,680,6.61869564481107,0.402999562212333,858.229060108348,120,10,1,10,1,2520,821755
905,158,0,0,0,0.990956473375801,1325,435,930,4.15723761354734,0.392416913652251,676.766813080467,125,10,1,10,1,2090,823845
905,159,0,0,0,0.997934743454747,1205,435,7350,6.52519007292639,0.398550536380339,655.414393788157,116.666666666667,30,6,109,1,2410,833040
905,160,0,0,0,1.09522893454395,1310,405,840,4.15933620036906,0.409488728050425,712.919295688642,120,10,1,10,1,2005,835045
905,161,0,0,0,1.02889956119748,1255,420,6910,6.84463455672653,0.407830141574412,502.148659497078,104.166666666667,50,6,183,1,2285,843560
905,162,0,0,0,0.904294062959298,1735,665,1680,4.19994429755794,0.381258412258936,567.89015928376,120,10,2,18,1,2725,847525
905,163,0,0,0,1.06173354679942,1290,425,9425,6.22357723079502,0.397832948261896,515.02041974106,108.125,50,7,195,1,1820,857125
905,164,0,0,0,0.905466325323217,1310,490,815,3.77733593886376,0.402215424685209,605.774679435955,125,10,1,10,1,2190,859315
905,165,0,0,0,0.969487786007929,1100,445,950,5.58250321944132,0.397906609122082,443.800944877774,185,10,1,10,1,2200,861515
905,166,0,0,0,1.02943148217882,985,420,650,3.76760784136822,0.413422558985929,682.564507859127,110,30,1,30,1,2545,864060
905,167,0,0,0,0.742891744770878,1390,1070,985,3.93233659221906,0.349121009271362,626.042376051127,115,10,1,10,1,2855,866915
905,168,0,0,0,1.09535557092598,1030,410,900,4.70708601402102,0.3915918416122,480.6332185654,115,10,1,10,1,2460,869375
905,169,0,0,0,1.03192535622275,1055,515,995,6.09764967412493,0.391459784706053,532.819154171941,120,10,1,10,1,2620,871995
905,170,0,0,0,1.01657785100626,1265,415,895,4.33115364540977,0.402111621772032,576.777174935197,125,10,1,10,1,2360,874355
905,171,0,0,0,0.935598627298252,1030,470,7265,5.95606304663479,0.405655009567882,554.812323172497,122.5,30,6,109,1,2485,883595
905,172,0,0,0,1.01188648681037,1225,405,8265,4.97286604327896,0.433232450860201,623.380465611764,130.833333333333,30,6,109,1,1940,893430
905,173,0,0,0,0.814067147561327,1095,520,2170,4.62837975142337,0.387862472286247,324.232084348369,95,10,1,10,1,2135,895565
905,174,0,0,0,1.03980243869096,980,425,780,4.73686846391076,0.408696147425594,607.140739741513,120,10,1,10,1,2370,897935
905,175,0,0,0,0.931420910314083,1485,475,535,5.52605795383405,0.393947905622133,600.759864416562,125,10,1,10,1,2250,900185
905,176,0,0,0,0.964989288618591,1295,475,445,3.37634191017497,0.375484465202532,575.578466302218,120,10,1,10,1,2095,902280
905,177,0,0,0,0.925899394817704,1350,525,675,4.46990433350036,0.40090013186483,663.432267637973,120,10,1,10,1,2150,904430
905,178,0,0,0,0.877643968971434,1405,495,9870,3.65136070459262,0.40356793249538,570.409437770562,131.25,50,8,204,1,2210,915920
905,179,0,0,0,0.852671536727481,1205,565,1990,4.93091749631798,0.389957401183392,467.610988355084,125,10,2,18,1,2200,919480
905,180,0,0,0,0.915972516514135,1015,475,1260,4.19490768457098,0.391488236970131,623.248452461614,110,10,1,10,1,2355,921835
905,181,0,0,0,0.982852045280687,990,430,6690,5.9114624764529,0.409202388126993,513.516924282686,127,30,5,100,1,2630,930210
905,182,0,0,0,1.0414970232808,1030,395,1185,4.66949007595407,0.409710674262226,629.044065100254,115,10,1,10,1,2395,932605
905,183,0,0,0,0.931922785448583,1420,525,870,5.94887958539096,0.394731608836423,470.359220048991,115,10,1,10,1,2670,935275
905,184,0,0,0,0.900167173446591,1255,500,1015,4.06814971028059,0.392166913464322,600.742152578703,120,10,1,10,1,2420,937695
905,185,0,0,0,1.04282508188951,1320,430,760,7.01862488728573,0.390418385038958,570.612858727212,120,10,1,10,1,2480,940175
905,186,0,0,0,1.00452793983831,1355,415,870,4.33549796831365,0.40193860750063,474.230047268636,120,10,1,10,1,2165,942340
905,187,0,0,0,1.07092750739841,1075,435,705,9.132022774588,0.4039995573445,608.158420647045,75,10,1,10,1,2190,944530
905,188,0,0,0,0.971659406891887,1470,480,615,3.88438189804186,0.380229534430965,467.617917204265,120,30,1,30,1,2605,947135
905,189,0,0,0,1.03716640817596,1220,410,1050,5.86622132158003,0.410377214874366,561.896170253694,115,10,1,10,1,2115,949250
905,190,0,0,0,0.930475466478852,1045,490,11600,4.48499225779731,0.395727639752127,441.081976926329,116.666666666667,50,9,211,1,2400,962045
905,191,0,0,0,0.98483987484466,1290,465,7535,6.44878309368983,0.407824714165736,511.121409754907,114.166666666667,30,6,109,1,2695,971735
905,192,0,0,0,0.944120742715385,1420,550,1225,3.84859708023677,0.379932453269527,494.813504026136,120,10,1,10,1,2350,974085
905,193,0,0,0,1.00701117185526,1045,405,3085,5.96859855460234,0.413398000268638,501.681488786082,103.333333333333,10,3,24,1,2400,979060
905,194,0,0,0,0.84473190063313,1405,480,1760,3.65723151093484,0.432263152774476,426.95582292511,127.5,10,2,18,1,2150,982460
905,195,0,0,0,0.838753201583837,1310,515,785,4.89813765436215,0.401761798847967,448.526212208589,125,10,1,10,1,2025,984485
905,196,0,0,0,0.824142287325565,1010,510,7645,3.93488584950011,0.395843235847788,476.647595067702,120.833333333333,30,6,109,1,2320,993950
905,197,0,0,0,0.991972779548306,1295,455,1790,6.87243037565879,0.405556571455177,436.653135404092,122.5,10,2,18,1,1985,997190
905,198,0,0,0,0.754718202986012,1505,555,1445,3.77205401154145,0.379320189701814,561.256207922102,135,10,1,10,1,2200,999390
905,199,0,0,0,0.887726364840567,1210,570,7430,5.09752878997793,0.380324332578773,471.888304712351,104.166666666667,30,5,100,1,3095,1008070
905,200,0,0,0,1.04531537180959,1140,500,1105,4.29024851187667,0.420006445642357,446.893733235495,125,10,1,10,1,2335,1010405
905,201,0,0,0,1.11339088141301,1060,440,1010,7.29006979138879,0.391828435784605,550.942656442798,115,10,1,10,1,2510,1012915
905,202,0,0,0,0.99863176070554,925,410,9345,4.50814208950935,0.389724658981016,503.78845899336,126.428571428571,30,7,116,1,2855,1023835
905,203,0,0,0,0.898963457033842,1185,560,1325,5.86911194987373,0.396867034348726,570.424999091491,125,10,1,10,1,2840,1026675
905,204,0,0,0,0.938201569093717,1395,770,960,3.70142912212332,0.394154675745972,413.717220758969,105,10,1,10,1,3045,1029720
905,205,0,0,0,0.827392337690511,1155,515,1045,5.10509470524867,0.409571484258506,417.54627118482,135,10,1,10,1,2620,1032340
905,206,0,0,0,0.870844496879428,965,465,945,3.21852587374495,0.40261816306401,450.483737687464,125,10,1,10,1,2625,1034965
905,207,0,0,0,0.797531123059482,1560,515,1090,4.87458622219282,0.397463579163237,466.87022524834,135,10,1,10,1,2475,1037440
905,208,0,0,0,0.95083285432328,1140,430,825,3.44180042528528,0.392154895609078,595.306639503541,100,30,1,30,1,2340,1039780
905,209,0,0,0,0.797509156533054,1770,1075,1800,3.8712221238212,0.395963387574664,509.370312104041,130,10,2,18,1,3080,1044230
905,210,0,0,0,0.894116989250608,1680,485,1175,2.90037217490362,0.413763622229142,492.669193670311,120,10,1,10,1,1990,1046220
905,211,0,0,0,0.850700721331632,1460,530,7335,5.63304873218739,0.407961809886721,476.277627302564,114.166666666667,30,6,109,1,2535,1055660
905,212,0,0,0,0.917007082329464,1300,465,3505,4.00212858465556,0.396809297845822,580.498762337666,113.333333333333,10,3,24,1,2180,1060600
905,213,0,0,0,0.984175686883704,1255,420,2645,6.5297521305663,0.409467807208002,582.305775948295,125,10,2,18,1,2435,1064365
905,214,0,0,0,0.858579115911361,1100,450,5640,3.81161191869549,0.420524655765677,453.631517008727,108,10,5,31,1,2535,1071960
905,215,0,0,0,0.725870350925879,1635,665,3335,4.27636592836074,0.400557628786327,463.654441030555,95,10,3,24,1,2545,1076895
905,216,0,0,0,0.813237878917623,1145,510,1055,3.58948782646045,0.414251467958211,497.846065224634,115,10,1,10,1,2220,1079115
905,217,0,0,0,0.965230110667008,1035,405,2145,6.26355560678643,0.42293314350012,414.455900228314,127.5,10,2,18,1,2455,1082990
905,218,0,0,0,0.919803392155272,1685,450,2155,4.06467252991351,0.406137177919101,525.768864194205,135,10,2,18,1,2200,1086705
905,219,0,0,0,0.86631308425694,1270,525,7170,4.26677867565407,0.413282750395873,379.202536069685,132.5,10,6,33,1,2420,1095550
905,220,0,0,0,0.775368914876331,1170,535,5505,2.68521606739501,0.421889116181675,351.904383259211,137.5,10,4,28,1,2240,1102510
905,221,0,0,0,0.717136180924943,1265,570,7355,3.96559659495539,0.412962523429019,446.587921102285,125.833333333333,10,6,33,0,2270,1111640
905,222,0,0,0,0.848284351060901,1250,525,9290,4.19714613349053,0.401920783250648,469.143221262304,115.714285714286,10,7,34,0,2285,1121550
905,223,0,0,0,0.771310205381938,1430,625,8585,3.97755576740769,0.3897681558863,449.967380038725,122.857142857143,10,7,34,0,3620,1133160
905,224,0,0,0,0.791658915989322,1540,535,8440,4.11736770152664,0.419613930154031,483.078060985693,125.833333333333,10,6,33,0,2235,1142760
905,225,0,0,0,0.82356602930455,1065,505,8395,5.04797893560769,0.393861741128143,512.970234442202,120,10,7,34,0,2515,1153055
905,226,0,0,0,0.890928439659711,1530,455,5605,3.5314097174955,0.420471173093584,491.968522414705,119,10,5,31,0,2210,1160210
905,227,0,0,0,0.824951467198221,1410,550,8310,4.67704389876928,0.398503568058637,528.914956055052,127.142857142857,30,7,116,0,1995,1170080
905,228,0,0,0,0.81997968414583,1205,525,10835,3.22626907376125,0.392830448577988,536.973798771424,123.333333333333,30,9,125,0,2110,1182580
905,229,0,0,0,0.819076377131739,1485,685,15215,5.25654001434719,0.393942914177419,458.611205243046,127.916666666667,50,12,223,0,2330,1199575
905,230,0,0,0,0.941960130246657,1415,475,5070,5.02560281536725,0.40980610069644,539.041039316829,132.5,10,4,28,0,2380,1206360
905,231,0,0,0,0.90861317289738,1155,455,6975,5.42014964963188,0.43773449113188,438.695208063867,139.166666666667,30,6,109,0,2175,1214895
905,232,0,0,0,1.04557303207182,1550,445,1035,3.14073788265383,0.42896716099642,548.88522685283,130,10,1,10,0,2150,1217045
905,233,0,0,0,0.967665725852081,900,405,4245,6.50325199391043,0.424659344727256,623.060163418794,116.25,10,4,28,0,2685,1223610
905,234,0,0,0,1.04132623563382,1535,415,8475,4.63391872329122,0.440974898841051,523.171250248766,117.142857142857,30,7,116,0,1980,1233540
905,235,0,0,0,0.833055762509259,1245,515,1070,4.84127743188448,0.391345692848727,385.859059227686,90,10,1,10,0,2290,1235830
905,236,0,0,0,1.09407704411707,1250,430,1820,3.8240271612243,0.411000672698337,556.756858078745,102.5,10,2,18,0,2555,1239755
905,237,0,0,0,1.19758291265527,1095,365,5760,6.87000848609536,0.426307616437393,496.218620646379,133.75,30,4,88,0,2070,1247230
905,1,1,0,0,0.775216466736667,1740,NaN,11620,3.25216770027112,0.419544165030314,626.572648703173,116.111111111111,50,9,211,0,NaN,75455
